year,chron,stream.yel,swe.yel,tmax.lsum
1259,1.491,109.8465536,37.983,-1.33
1260,1.283,111.8887535,38.071,-0.8
1261,1.001,77.05244702,68.921,1.33
1262,0.883,81.80624067,59.829,0.73
1263,1.421,50.79096164,39.078,0.95
1264,0.922,78.12435333,65.721,0.62
1265,0.515,139.5681865,70.77,-0.36
1266,1.093,153.386252,43.53,-0.24
1267,1.022,115.8207667,53.661,-0.13
1268,1.055,95.67234865,44.75,0.21
1269,0.829,90.11278986,59.007,-1.78
1270,0.864,70.75977374,54.056,-0.32
1271,1.017,118.5185789,41.238,0.02
1272,0.849,93.06501154,64.744,-0.84
1273,0.597,102.9879552,63.617,-0.92
1274,0.733,62.91966991,62.345,-0.02
1275,0.686,65.88498259,60.07,-0.77
1276,1.134,78.12435333,45.229,-0.36
1277,0.874,147.4981032,59.263,-1.7
1278,0.744,68.04346724,74.137,0.32
1279,1.09,62.1994344,58.905,0.95
1280,0.802,101.5749075,67.327,-0.17
1281,0.945,119.3401105,55.319,-1.55
1282,1.208,195.7881648,28.201,0.43
1283,0.885,98.80670928,54.164,-0.06
1284,0.992,153.0334734,51.799,-2.64
1285,1.072,91.15624679,56.727,-0.32
1286,1.039,153.0334734,47.275,-0.99
1287,1.064,128.1700151,63.962,-2.83
1288,0.98,65.43143356,60.769,0.02
1289,0.84,111.8887535,53.886,-1.59
1290,0.833,150.5866374,54.32,-0.24
1291,1.098,124.9644366,60.923,-0.17
1292,0.692,102.2789911,62.306,-0.09
1293,1.122,189.5773445,45.44,-1.4
1294,0.963,98.80670928,59.111,-2.15
1295,1.472,85.46463369,24.243,-0.09
1296,0.852,75.47210021,74.32,0.77
1297,1.195,100.4121892,46.172,-0.09
1298,1.421,161.7284542,38.743,-1.44
1299,1.395,134.8299693,28.661,1.59
1300,1.175,97.90084392,63.537,0.21
1301,0.783,62.48653394,54.391,0.06
1302,1.137,94.57719633,43.88,-1.03
1303,0.824,112.4052085,51.064,0.73
1304,0.582,54.17344268,85.718,0.8
1305,0.823,113.1843642,56.455,0.77
1306,0.901,51.61624838,48.51,1.37
1307,0.721,52.09384764,70.644,0.02
1308,0.903,118.5185789,24.285,0.99
1309,1.054,77.05244702,44.084,0.17
1310,0.932,118.2459938,48.064,0.02
1311,1.22,104.1804995,39.257,0.13
1312,0.817,142.8191472,57.524,0.21
1313,1.135,93.71010738,23.507,0.95
1314,1.236,142.1629528,40.411,1.63
1315,1.104,154.4494747,62.195,0.43
1316,1.054,90.94659324,57.732,1.48
1317,0.678,35.79203863,76.572,0.54
1318,0.527,111.1185167,56.135,0.21
1319,1.121,76.87523131,51.577,0.99
1320,0.959,83.32713224,41.024,1.25
1321,0.919,94.79521928,57.637,-2.71
1322,1.05,107.5935992,22.897,-0.02
1323,0.652,103.940891,70.682,-0.06
1324,0.657,57.38342096,51.893,-0.28
1325,1.145,126.1207183,33.18,1.07
1326,0.938,195.3378645,43.85,-0.39
1327,0.869,89.28663084,64.859,0.39
1328,1.121,91.57700491,43.657,0.88
1329,0.839,101.3412917,41.475,-3.31
1330,0.837,139.2471886,73.567,-2.53
1331,1.143,189.5773445,30.714,-1.67
1332,1.337,165.1149645,53.894,-0.54
1333,1.418,145.1397717,24.234,-1.1
1334,1.227,81.24309047,64.525,-0.62
1335,1.205,121.8390308,46.133,-1.22
1336,1.073,77.23007125,75.193,0.8
1337,0.7,60.50432713,61.92,0.88
1338,1.028,146.820411,52.141,-0.24
1339,0.965,118.7917925,40.531,0.43
1340,1.035,104.1804995,54.567,1.48
1341,0.948,119.8909594,49.879,-1.4
1342,0.849,92.4243565,57.683,-1.18
1343,1.175,124.9644366,40.184,-0.28
1344,0.949,73.75414546,77.486,0.69
1345,1.037,145.4743534,40.532,-0.66
1346,0.934,106.1173596,50.79,-0.28
1347,1.164,132.9800327,50.242,-1.55
1348,0.787,76.69842318,74.722,0.17
1349,0.862,115.5543863,54.505,-1.52
1350,1.136,72.4079806,42.421,-0.06
1351,1.202,110.3535822,54.523,-1.48
1352,0.657,81.43037514,51.307,0.88
1353,1.066,85.07195936,56.204,-0.51
1354,0.661,89.9055362,61.027,-0.02
1355,0.842,104.4206604,53.886,0.43
1356,0.838,133.9018063,44.109,0.84
1357,0.915,129.3559577,69.891,-0.43
1358,0.831,119.8909594,52.436,0.73
1359,0.946,83.90472832,54.258,-2.23
1360,1.099,71.90952757,60.101,0.84
1361,1.252,51.37909326,51.548,-0.06
1362,1.054,130.2526103,58.851,0.32
1363,0.862,79.76023695,61.662,-0.95
1364,0.924,123.5339805,59.811,0.24
1365,0.924,125.5412462,58.367,0.69
1366,0.766,99.26278033,65.761,-1.96
1367,0.812,131.1554783,55.438,0.28
1368,1,98.12652868,32.591,0.32
1369,0.993,56.72655837,64.291,-2.75
1370,1.031,107.5935992,34.504,0.28
1371,0.878,113.4452811,54.079,-0.36
1372,0.938,92.85096795,54.396,0.62
1373,1.189,83.13548515,52.101,-0.8
1374,0.996,97.45103041,49.559,-0.99
1375,1.371,70.27266688,54.262,0.28
1376,1.069,101.5749075,66.365,-3.24
1377,1.109,116.8924431,46.182,0.09
1378,0.994,120.7220038,58.224,0.09
1379,0.974,89.08127729,51.402,1.03
1380,0.862,63.50185844,75.761,0.51
1381,0.961,79.21117135,54.383,1.07
1382,0.754,74.43658417,72.944,-0.24
1383,0.821,173.2951609,64.493,-2.26
1384,0.964,205.487986,43.922,-0.21
1385,0.973,155.5200673,46.71,0.09
1386,0.937,146.820411,48.164,-0.13
1387,1.037,89.6987592,57.206,0.13
1388,0.921,102.2789911,65.084,0.39
1389,0.795,108.8394743,47.984,-1.89
1390,1.116,145.1397717,58.255,-0.02
1391,1.216,98.35273369,23.284,-0.21
1392,0.856,120.7220038,63.423,0.47
1393,0.758,82.18384112,61.866,-0.84
1394,1.33,147.158867,34.28,-0.02
1395,1.072,117.161908,49.119,-0.95
1396,0.921,75.1253374,48.186,0.17
1397,1.256,79.94410329,44.637,0.54
1398,0.766,67.88697161,79.205,0.24
1399,1.013,86.65356517,72.835,0.28
1400,1.006,73.58451564,41.103,1.33
1401,0.757,83.13548515,74.642,-0.21
